GPSTimeOfFixUTC,Latitude,Longitude,WindSpeed,WindDirection,Temperature,Pressure,Speed m_per_s
2023-04-11 15:00:37.800,40.35021,-74.64962666666666,1.2,282.1,18.5,1022.89973618,0.0
2023-04-11 15:00:38.800,40.35021,-74.64962833333334,1.3,287.6,18.5,1022.89973618,0.0
2023-04-11 15:00:39.800,40.35021,-74.64963,0.8,273.9,18.5,1022.80153087,0.00514444
2023-04-11 15:00:40.800,40.35021,-74.64963,0.9,278.8,18.5,1022.80153087,0.00514444
2023-04-11 15:00:41.800,40.35021,-74.64963166666666,1.1,288.5,18.5,1022.80153087,0.00514444
2023-04-11 15:00:42.800,40.350208333333335,-74.64963333333333,1.2,305.8,18.5,1022.80153087,0.01028888
2023-04-11 15:00:43.800,40.350206666666665,-74.649635,1.1,317.1,18.5,1022.89973618,0.00514444
2023-04-11 15:00:44.800,40.350205,-74.64963666666667,1.1,327.3,18.5,1022.89973618,0.00514444
2023-04-11 15:00:45.800,40.35020166666666,-74.64964,0.9,332.5,18.5,1022.89973618,0.00514444
2023-04-11 15:00:46.800,40.35019833333333,-74.64964333333333,0.9,328.9,18.5,1022.89973618,0.00514444
2023-04-11 15:00:47.800,40.350195,-74.64964666666667,1.3,316.3,18.5,1022.89973618,0.00514444
2023-04-11 15:00:48.800,40.35019166666667,-74.64965,1.2,316.4,18.5,1022.89973618,0.01028888
2023-04-11 15:00:49.800,40.350186666666666,-74.649655,1.4,316.4,18.5,1022.89973618,0.01543332
2023-04-11 15:00:50.800,40.35018333333333,-74.64966,1.5,324.5,18.5,1023.00132788,0.01543332
2023-04-11 15:00:51.800,40.35018,-74.649665,1.4,323.6,18.5,1023.00132788,0.01543332
2023-04-11 15:00:52.800,40.35017666666667,-74.64967,1.8,317.7,18.5,1023.00132788,0.01028888
2023-04-11 15:00:53.800,40.35017333333333,-74.64967666666666,1.2,316.3,18.5,1023.09953319,0.0
2023-04-11 15:00:54.800,40.35017,-74.64968,1.2,327.1,18.5,1023.09953319,0.00514444
2023-04-11 15:00:55.800,40.350168333333336,-74.649685,1.6,325.9,18.5,1023.20112489,0.00514444
2023-04-11 15:00:56.800,40.350165,-74.64968833333333,1.9,325.8,18.5,1023.20112489,0.01028888
2023-04-11 15:00:57.800,40.35016333333333,-74.64969166666667,2.1,328.9,18.5,1023.2993302,0.01028888
2023-04-11 15:00:58.800,40.35016333333333,-74.64969333333333,2.0,321.3,18.5,1023.2993302,0.00514444
2023-04-11 15:00:59.800,40.35016333333333,-74.64969666666667,1.7,311.2,18.5,1023.4009219,0.00514444
2023-04-11 15:01:00.800,40.35016333333333,-74.64969833333333,1.2,302.8,18.5,1023.49912721,0.01028888
2023-04-11 15:01:01.800,40.35016333333333,-74.6497,1.2,306.7,18.5,1023.60071891,0.00514444
2023-04-11 15:01:02.800,40.35016333333333,-74.64970166666667,1.2,322.7,18.4,1023.69892422,0.0
2023-04-11 15:01:03.800,40.350161666666665,-74.64970166666667,1.6,323.9,18.4,1023.69892422,0.0
2023-04-11 15:01:04.800,40.350161666666665,-74.64970166666667,1.6,338.6,18.4,1023.80051592,0.0
2023-04-11 15:01:05.800,40.35016333333333,-74.64970333333333,1.2,342.8,18.4,1023.80051592,0.00514444
2023-04-11 15:01:06.800,40.350165,-74.64970333333333,1.2,330.7,18.4,1023.80051592,0.01543332
2023-04-11 15:01:07.800,40.35016666666667,-74.64970333333333,1.0,333.4,18.4,1023.80051592,0.01028888
2023-04-11 15:01:08.800,40.350168333333336,-74.64970333333333,0.9,270.3,18.4,1023.80051592,0.01543332
2023-04-11 15:01:09.800,40.35017,-74.64970333333333,0.9,259.8,18.4,1023.90210762,0.01543332
2023-04-11 15:01:10.800,40.35017166666667,-74.64970166666667,0.8,280.0,18.4,1023.90210762,0.01028888
2023-04-11 15:01:11.800,40.350175,-74.6497,0.8,219.0,18.4,1023.80051592,0.00514444
2023-04-11 15:01:12.800,40.35017666666667,-74.64969833333333,0.5,201.3,18.4,1023.80051592,0.01028888
2023-04-11 15:01:13.800,40.35018,-74.64969666666667,0.1,228.0,18.4,1023.80051592,0.01543332
2023-04-11 15:01:14.800,40.35018166666666,-74.64969333333333,0.6,327.4,18.4,1023.69892422,0.02057776
2023-04-11 15:01:15.800,40.35018333333333,-74.64969,0.5,289.0,18.4,1023.69892422,0.02057776
2023-04-11 15:01:16.800,40.350186666666666,-74.64968833333333,0.7,226.5,18.4,1023.60071891,0.02057776
2023-04-11 15:01:17.800,40.350188333333335,-74.64968666666667,1.3,237.5,18.4,1023.60071891,0.01543332
2023-04-11 15:01:18.800,40.35019,-74.649685,0.9,246.0,18.4,1023.49912721,0.01028888
2023-04-11 15:01:19.800,40.35019166666667,-74.64968333333333,0.4,203.2,18.5,1023.49912721,0.01028888
2023-04-11 15:01:20.800,40.35019166666667,-74.64968166666667,0.4,137.9,18.5,1023.49912721,0.01028888
2023-04-11 15:01:21.800,40.35019333333334,-74.64967833333333,1.0,151.1,18.5,1023.49912721,0.01028888
2023-04-11 15:01:22.800,40.35019333333334,-74.64967666666666,1.5,171.4,18.5,1023.49912721,0.00514444
2023-04-11 15:01:23.800,40.35019166666667,-74.64967333333334,1.7,176.1,18.5,1023.4009219,0.00514444
2023-04-11 15:01:24.800,40.35019166666667,-74.64967,1.2,168.8,18.5,1023.4009219,0.00514444
2023-04-11 15:01:25.800,40.350188333333335,-74.64966666666666,1.1,155.2,18.5,1023.4009219,0.01028888
2023-04-11 15:01:26.800,40.350185,-74.649665,1.0,161.7,18.5,1023.4009219,0.01028888
2023-04-11 15:01:27.800,40.35018333333333,-74.64966166666666,1.2,189.4,18.5,1023.49912721,0.0
2023-04-11 15:01:28.800,40.35017833333333,-74.64965833333333,1.5,160.9,18.5,1023.49912721,0.0
2023-04-11 15:01:29.800,40.350175,-74.649655,1.2,149.3,18.5,1023.60071891,0.0
2023-04-11 15:01:30.800,40.35017,-74.64965166666667,1.1,149.0,18.5,1023.69892422,0.00514444
2023-04-11 15:01:31.800,40.35016666666667,-74.64964833333333,1.2,134.1,18.6,1023.69892422,0.00514444
2023-04-11 15:01:32.800,40.35016333333333,-74.64964833333333,1.3,120.1,18.6,1023.80051592,0.00514444
2023-04-11 15:01:33.800,40.35016,-74.64964833333333,1.0,129.6,18.6,1023.90210762,0.00514444
2023-04-11 15:01:34.800,40.35015666666666,-74.64965,0.9,111.8,18.6,1023.90210762,0.01028888
2023-04-11 15:01:35.800,40.350155,-74.64965,1.1,110.9,18.6,1024.00031293,0.01028888
2023-04-11 15:01:36.800,40.35015166666667,-74.64965166666667,1.0,125.8,18.6,1024.00031293,0.00514444
2023-04-11 15:01:37.800,40.35014833333334,-74.64965333333333,0.6,114.7,18.6,1024.00031293,0.0
2023-04-11 15:01:38.800,40.35014666666667,-74.64965333333333,0.7,95.6,18.6,1024.00031293,0.00514444
2023-04-11 15:01:39.800,40.350145,-74.649655,0.8,75.2,18.6,1023.90210762,0.01028888
2023-04-11 15:01:40.800,40.350141666666666,-74.649655,0.6,62.2,18.6,1023.80051592,0.01028888
2023-04-11 15:01:41.800,40.350141666666666,-74.64965666666667,0.6,59.8,18.6,1023.69892422,0.01028888
2023-04-11 15:01:42.800,40.35014,-74.64965833333333,0.7,58.3,18.6,1023.60071891,0.00514444
2023-04-11 15:01:43.800,40.350141666666666,-74.64966,0.8,59.1,18.6,1023.49912721,0.00514444
2023-04-11 15:01:44.800,40.350141666666666,-74.64966166666666,0.9,77.2,18.6,1023.4009219,0.00514444
2023-04-11 15:01:45.800,40.350143333333335,-74.64966166666666,0.7,73.7,18.6,1023.2993302,0.00514444
2023-04-11 15:01:46.800,40.350145,-74.64966333333334,0.3,68.8,18.6,1023.20112489,0.00514444
2023-04-11 15:01:47.800,40.35014666666667,-74.649665,0.8,73.3,18.6,1023.09953319,0.00514444
2023-04-11 15:01:48.800,40.35014833333334,-74.64966666666666,1.5,75.8,18.6,1023.00132788,0.00514444
2023-04-11 15:01:49.800,40.35014833333334,-74.64966666666666,1.2,73.3,18.6,1023.00132788,0.0
2023-04-11 15:01:50.800,40.35015,-74.64966666666666,0.5,74.2,18.6,1022.89973618,0.00514444
2023-04-11 15:01:51.800,40.35015333333333,-74.649665,0.3,65.9,18.6,1022.80153087,0.01028888
2023-04-11 15:01:52.800,40.350155,-74.649665,0.5,77.4,18.6,1022.80153087,0.01028888
2023-04-11 15:01:53.800,40.35015833333333,-74.64966666666666,0.4,89.1,18.6,1022.69993917,0.0
2023-04-11 15:01:54.800,40.35016,-74.64966666666666,0.3,68.2,18.6,1022.69993917,0.0
2023-04-11 15:01:55.800,40.35016333333333,-74.64966666666666,0.1,176.0,18.6,1022.60173386,0.0
2023-04-11 15:01:56.800,40.350165,-74.64966833333334,0.1,228.0,18.6,1022.60173386,0.01028888
2023-04-11 15:01:57.800,40.35016666666667,-74.64966833333334,0.1,173.4,18.6,1022.60173386,0.01028888
2023-04-11 15:01:58.800,40.350168333333336,-74.64966833333334,0.3,160.9,18.6,1022.60173386,0.01028888
2023-04-11 15:01:59.800,40.35017,-74.64966833333334,0.3,206.5,18.7,1022.60173386,0.00514444
2023-04-11 15:02:00.800,40.35017166666667,-74.64966833333334,0.2,255.3,18.7,1022.50014216,0.00514444
2023-04-11 15:02:01.800,40.350175,-74.64966833333334,0.1,228.0,18.7,1022.40193685,0.01028888
2023-04-11 15:02:02.800,40.35017833333333,-74.64966666666666,0.2,274.0,18.7,1022.40193685,0.02057776
2023-04-11 15:02:03.800,40.35018,-74.649665,0.4,205.2,18.7,1022.30034515,0.02057776
2023-04-11 15:02:04.800,40.35018166666666,-74.649665,0.9,184.0,18.7,1022.30034515,0.02057776
2023-04-11 15:02:05.800,40.350185,-74.64966333333334,1.2,172.7,18.7,1022.20213984,0.02057776
2023-04-11 15:02:06.800,40.350186666666666,-74.64966166666666,1.0,179.5,18.7,1022.20213984,0.01543332
2023-04-11 15:02:07.800,40.35019,-74.64966,1.5,175.1,18.7,1022.20213984,0.01028888
2023-04-11 15:02:08.800,40.35019166666667,-74.64966,1.4,177.6,18.7,1022.10054814,0.01028888
2023-04-11 15:02:09.800,40.35019166666667,-74.64966,1.6,177.6,18.7,1021.99895644,0.01028888
2023-04-11 15:02:10.800,40.350195,-74.64965833333333,1.5,170.5,18.7,1021.90075113,0.01028888
2023-04-11 15:02:11.800,40.35019666666667,-74.64965833333333,1.5,171.9,18.7,1021.90075113,0.01543332
2023-04-11 15:02:12.800,40.35019833333333,-74.64965833333333,1.5,164.2,18.7,1021.79915943,0.01543332
2023-04-11 15:02:13.800,40.35019833333333,-74.64965833333333,1.4,160.1,18.7,1021.70095412,0.02057776
2023-04-11 15:02:14.800,40.3502,-74.64965666666667,1.6,152.8,18.7,1021.70095412,0.0257222
2023-04-11 15:02:15.800,40.3502,-74.64965666666667,1.5,154.4,18.7,1021.70095412,0.0257222
2023-04-11 15:02:16.800,40.3502,-74.64965666666667,1.5,172.7,18.7,1021.70095412,0.02057776
2023-04-11 15:02:17.800,40.3502,-74.64965666666667,1.3,183.5,18.7,1021.70095412,0.01543332
2023-04-11 15:02:18.800,40.3502,-74.64965666666667,1.2,185.9,18.7,1021.70095412,0.0
2023-04-11 15:02:19.800,40.3502,-74.64965666666667,1.3,186.8,18.7,1021.79915943,0.0
2023-04-11 15:02:20.800,40.3502,-74.64965666666667,1.1,178.7,18.7,1021.79915943,0.0
2023-04-11 15:02:21.800,40.3502,-74.64965666666667,1.1,195.6,18.8,1021.90075113,0.00514444
2023-04-11 15:02:22.800,40.3502,-74.64965666666667,0.7,187.0,18.8,1021.99895644,0.0
2023-04-11 15:02:23.800,40.3502,-74.64965666666667,0.7,184.6,18.8,1021.99895644,0.00514444
2023-04-11 15:02:24.800,40.3502,-74.64965666666667,0.7,178.8,18.8,1022.10054814,0.01028888
2023-04-11 15:02:25.800,40.3502,-74.64965666666667,0.8,169.6,18.8,1022.10054814,0.01028888
2023-04-11 15:02:26.800,40.3502,-74.64965666666667,0.8,169.7,18.8,1022.20213984,0.01028888
2023-04-11 15:02:27.800,40.35019833333333,-74.64965833333333,0.8,173.3,18.8,1022.30034515,0.01028888
2023-04-11 15:02:28.800,40.350195,-74.64966166666666,0.7,166.6,18.8,1022.40193685,0.01028888
2023-04-11 15:02:29.800,40.35019333333334,-74.649665,0.8,168.8,18.8,1022.50014216,0.01028888
2023-04-11 15:02:30.800,40.35019166666667,-74.64966666666666,0.8,165.3,18.8,1022.60173386,0.01028888
2023-04-11 15:02:31.800,40.350188333333335,-74.64966833333334,0.7,161.1,18.8,1022.69993917,0.01028888
2023-04-11 15:02:32.800,40.350186666666666,-74.64967,0.6,163.8,18.8,1022.80153087,0.01543332
2023-04-11 15:02:33.800,40.350186666666666,-74.64967,0.8,191.7,18.8,1022.80153087,0.01543332
2023-04-11 15:02:34.800,40.350186666666666,-74.64967,0.9,212.4,18.8,1022.89973618,0.01028888
2023-04-11 15:02:35.800,40.350186666666666,-74.64967,1.0,227.0,18.8,1023.00132788,0.00514444
2023-04-11 15:02:36.800,40.350186666666666,-74.64967,0.8,228.0,18.8,1023.09953319,0.00514444
2023-04-11 15:02:37.800,40.350186666666666,-74.64967,1.0,228.1,18.8,1023.09953319,0.01028888
2023-04-11 15:02:38.800,40.35018333333333,-74.64967,0.9,237.9,18.8,1023.20112489,0.01028888
2023-04-11 15:02:39.800,40.35017833333333,-74.64967,0.8,245.1,18.9,1023.20112489,0.01543332
2023-04-11 15:02:40.800,40.35017666666667,-74.64967166666666,0.5,251.1,18.9,1023.2993302,0.01028888
2023-04-11 15:02:41.800,40.35017333333333,-74.64967166666666,0.3,243.3,18.9,1023.2993302,0.01028888
2023-04-11 15:02:42.800,40.35017166666667,-74.64967166666666,0.4,216.0,18.9,1023.2993302,0.01028888
2023-04-11 15:02:43.800,40.35017,-74.64967166666666,0.4,228.1,18.9,1023.4009219,0.01028888
2023-04-11 15:02:44.800,40.350168333333336,-74.64967,0.3,203.6,18.9,1023.49912721,0.0
2023-04-11 15:02:45.800,40.35016666666667,-74.64966833333334,0.2,259.0,18.9,1023.60071891,0.0
2023-04-11 15:02:46.800,40.35016666666667,-74.64966666666666,0.1,137.9,18.9,1023.69892422,0.0
2023-04-11 15:02:47.800,40.350165,-74.649665,0.2,172.0,18.9,1023.80051592,0.00514444
2023-04-11 15:02:48.800,40.350165,-74.64966333333334,0.2,204.1,18.9,1024.00031293,0.01028888
2023-04-11 15:02:49.800,40.35016333333333,-74.64966333333334,0.2,269.8,18.9,1024.10190463,0.01028888
2023-04-11 15:02:50.800,40.350161666666665,-74.64966333333334,0.3,331.8,18.9,1024.20010994,0.01028888
2023-04-11 15:02:51.800,40.350161666666665,-74.64966166666666,0.4,342.1,18.9,1024.39990695,0.01028888
2023-04-11 15:02:52.800,40.35016,-74.64966166666666,0.4,347.4,18.9,1024.50149865,0.01028888
2023-04-11 15:02:53.800,40.35015833333333,-74.64966,0.4,327.9,18.9,1024.59970396,0.01028888
2023-04-11 15:02:54.800,40.35015833333333,-74.64966,0.2,288.6,18.9,1024.79950097,0.00514444
2023-04-11 15:02:55.800,40.35015833333333,-74.64966,0.3,275.4,18.9,1024.90109267,0.00514444
2023-04-11 15:02:56.800,40.35015833333333,-74.64966166666666,0.5,239.4,18.9,1024.99929798,0.00514444
2023-04-11 15:02:57.800,40.35015833333333,-74.64966166666666,0.5,241.1,18.9,1024.99929798,0.00514444
2023-04-11 15:02:58.800,40.35015833333333,-74.64966166666666,0.4,264.5,18.9,1024.99929798,0.00514444
2023-04-11 15:02:59.800,40.35016,-74.64966166666666,0.3,209.7,18.9,1024.99929798,0.00514444
2023-04-11 15:03:00.800,40.35016,-74.64966166666666,0.5,225.7,18.9,1024.90109267,0.0
2023-04-11 15:03:01.800,40.35015833333333,-74.64966333333334,0.6,249.0,19.0,1024.90109267,0.00514444
2023-04-11 15:03:02.800,40.35015833333333,-74.64966333333334,0.5,251.6,19.0,1024.79950097,0.00514444
2023-04-11 15:03:03.800,40.35015833333333,-74.64966333333334,0.6,261.2,19.0,1024.79950097,0.01028888
2023-04-11 15:03:04.800,40.35015666666666,-74.649665,0.9,260.6,19.0,1024.79950097,0.01028888
2023-04-11 15:03:05.800,40.350155,-74.649665,0.7,271.4,19.0,1024.90109267,0.00514444
2023-04-11 15:03:06.800,40.35015333333333,-74.64966833333334,0.7,304.9,19.0,1024.99929798,0.0
2023-04-11 15:03:07.800,40.35015166666667,-74.64967,0.5,259.9,19.0,1025.10088968,0.00514444
2023-04-11 15:03:08.800,40.35015,-74.64967166666666,0.7,274.5,19.0,1025.19909499,0.01028888
2023-04-11 15:03:09.800,40.35015,-74.649675,0.6,265.6,19.0,1025.30068669,0.01028888
2023-04-11 15:03:10.800,40.35015,-74.64967666666666,0.5,254.6,19.0,1025.5004837,0.0
2023-04-11 15:03:11.800,40.35015166666667,-74.64967833333333,0.3,256.8,19.0,1025.5004837,0.0
2023-04-11 15:03:12.800,40.35015,-74.64968,0.7,324.9,19.0,1025.6020754,0.0
2023-04-11 15:03:13.800,40.35015,-74.64968,0.6,22.8,19.0,1025.6020754,0.00514444
2023-04-11 15:03:14.800,40.35015,-74.64968,0.9,43.2,19.0,1025.5004837,0.01028888
2023-04-11 15:03:15.800,40.35015,-74.64968,0.8,43.7,19.0,1025.5004837,0.01028888
2023-04-11 15:03:16.800,40.35015,-74.64968,0.9,41.6,19.0,1025.30068669,0.01028888
2023-04-11 15:03:17.800,40.35015,-74.64967833333333,0.7,48.0,19.0,1025.30068669,0.01028888
2023-04-11 15:03:18.800,40.35015,-74.64967833333333,0.5,32.2,19.0,1025.19909499,0.00514444
2023-04-11 15:03:19.800,40.35015,-74.64967833333333,0.5,32.4,19.0,1025.10088968,0.00514444
2023-04-11 15:03:20.800,40.35015,-74.64967833333333,0.5,24.3,19.0,1024.99929798,0.00514444
2023-04-11 15:03:21.800,40.35014833333334,-74.64967833333333,0.6,10.7,19.0,1024.90109267,0.00514444
2023-04-11 15:03:22.800,40.35014833333334,-74.64967833333333,0.5,5.9,19.0,1024.70129566,0.00514444
2023-04-11 15:03:23.800,40.35014666666667,-74.64967833333333,0.7,5.3,19.0,1024.50149865,0.00514444
2023-04-11 15:03:24.800,40.35014666666667,-74.64967833333333,0.8,15.8,19.0,1024.30170164,0.00514444
2023-04-11 15:03:25.800,40.350145,-74.64968166666667,0.6,20.1,19.0,1024.20010994,0.00514444
2023-04-11 15:03:26.800,40.350143333333335,-74.64968333333333,0.5,23.7,19.0,1024.20010994,0.00514444
2023-04-11 15:03:27.800,40.350143333333335,-74.64968666666667,0.9,10.7,19.0,1024.10190463,0.01028888
2023-04-11 15:03:28.800,40.350143333333335,-74.64968833333333,0.8,2.9,19.0,1024.10190463,0.00514444
2023-04-11 15:03:29.800,40.350143333333335,-74.64969,0.7,358.0,19.0,1024.10190463,0.00514444
2023-04-11 15:03:30.800,40.35014666666667,-74.64969333333333,0.3,1.9,19.0,1024.20010994,0.01543332
2023-04-11 15:03:31.800,40.35014833333334,-74.64969666666667,0.4,345.4,19.0,1024.20010994,0.01543332
2023-04-11 15:03:32.800,40.35014833333334,-74.6497,0.4,348.2,19.0,1024.30170164,0.02057776
2023-04-11 15:03:33.800,40.35015,-74.6497,0.2,15.5,19.0,1024.20010994,0.02057776
2023-04-11 15:03:34.800,40.35015166666667,-74.6497,0.2,17.0,19.0,1023.90210762,0.01543332
2023-04-11 15:03:35.800,40.35015333333333,-74.6497,0.1,316.0,19.0,1023.80051592,0.0
2023-04-11 15:03:36.800,40.350155,-74.64969833333333,0.3,257.7,19.0,1023.60071891,0.0
2023-04-11 15:03:37.800,40.35015666666666,-74.64969666666667,0.6,250.4,19.0,1023.69892422,0.0
2023-04-11 15:03:38.800,40.35015833333333,-74.64969333333333,0.4,245.9,19.0,1023.69892422,0.00514444
2023-04-11 15:03:39.800,40.35015833333333,-74.64969333333333,0.3,253.4,19.0,1023.80051592,0.01028888
2023-04-11 15:03:40.800,40.35015833333333,-74.64969333333333,0.3,196.9,19.0,1023.80051592,0.01028888
2023-04-11 15:03:41.800,40.35015833333333,-74.64969333333333,0.7,201.8,19.0,1023.80051592,0.01028888
2023-04-11 15:03:42.800,40.35016,-74.64969166666667,0.5,196.5,19.0,1023.80051592,0.00514444
2023-04-11 15:03:43.800,40.35016,-74.64969,0.3,166.7,19.0,1023.90210762,0.00514444
2023-04-11 15:03:44.800,40.350161666666665,-74.64968833333333,0.4,157.2,19.0,1024.00031293,0.01028888
2023-04-11 15:03:45.800,40.350161666666665,-74.64968666666667,0.4,207.0,19.0,1024.00031293,0.01543332
2023-04-11 15:03:46.800,40.35016333333333,-74.649685,0.6,238.3,19.0,1024.10190463,0.01543332
2023-04-11 15:03:47.800,40.35016333333333,-74.64968333333333,0.6,236.6,19.0,1024.20010994,0.01543332
2023-04-11 15:03:48.800,40.35016333333333,-74.64968,0.6,203.1,19.0,1024.20010994,0.01028888
2023-04-11 15:03:49.800,40.350165,-74.64968,0.7,197.1,19.0,1024.30170164,0.00514444
2023-04-11 15:03:50.800,40.35016666666667,-74.64967666666666,0.9,200.2,19.0,1024.30170164,0.00514444
2023-04-11 15:03:51.800,40.350168333333336,-74.649675,1.1,217.5,19.0,1024.39990695,0.00514444
2023-04-11 15:03:52.800,40.35017,-74.64967333333334,1.1,218.6,19.0,1024.50149865,0.01028888
2023-04-11 15:03:53.800,40.35017166666667,-74.64967166666666,0.9,210.8,19.0,1024.59970396,0.00514444
2023-04-11 15:03:54.800,40.35017166666667,-74.64967166666666,1.0,216.5,19.0,1024.70129566,0.0
2023-04-11 15:03:55.800,40.35017333333333,-74.64967,1.0,199.8,19.0,1024.70129566,0.00514444
2023-04-11 15:03:56.800,40.35017333333333,-74.64967,1.1,186.7,19.0,1024.59970396,0.00514444
2023-04-11 15:03:57.800,40.35017333333333,-74.64967,0.7,180.2,19.0,1024.50149865,0.01028888
2023-04-11 15:03:58.800,40.35017333333333,-74.64967166666666,0.6,198.2,19.1,1024.59970396,0.01028888
2023-04-11 15:03:59.800,40.350175,-74.64967166666666,0.4,206.9,19.1,1024.59970396,0.00514444
2023-04-11 15:04:00.800,40.350175,-74.64967,0.4,242.5,19.1,1024.70129566,0.00514444
2023-04-11 15:04:01.800,40.350175,-74.64967,0.4,243.3,19.1,1024.79950097,0.0
2023-04-11 15:04:02.800,40.35017666666667,-74.64967166666666,0.4,287.0,19.1,1024.79950097,0.0
2023-04-11 15:04:03.800,40.35017666666667,-74.64967166666666,0.4,285.5,19.1,1024.79950097,0.00514444
2023-04-11 15:04:04.800,40.35017833333333,-74.64967166666666,0.4,265.6,19.1,1024.70129566,0.00514444
2023-04-11 15:04:05.800,40.35018,-74.64967166666666,0.4,291.1,19.1,1024.70129566,0.00514444
2023-04-11 15:04:06.800,40.35018166666666,-74.64967166666666,0.4,227.9,19.1,1024.59970396,0.00514444
2023-04-11 15:04:07.800,40.35018333333333,-74.64967333333334,0.4,209.0,19.1,1024.59970396,0.01028888
2023-04-11 15:04:08.800,40.350185,-74.649675,0.4,191.5,19.1,1024.50149865,0.01543332
2023-04-11 15:04:09.800,40.350186666666666,-74.64967666666666,0.4,203.5,19.1,1024.39990695,0.01543332
2023-04-11 15:04:10.800,40.350188333333335,-74.64967666666666,0.2,169.6,19.1,1024.39990695,0.01543332
2023-04-11 15:04:11.800,40.350188333333335,-74.64967833333333,0.2,178.3,19.1,1024.39990695,0.01543332
2023-04-11 15:04:12.800,40.350188333333335,-74.64967833333333,0.4,180.2,19.1,1024.39990695,0.01028888
2023-04-11 15:04:13.800,40.35019,-74.64967833333333,0.5,190.0,19.1,1024.39990695,0.00514444
2023-04-11 15:04:14.800,40.35019,-74.64968,0.5,159.1,19.1,1024.39990695,0.00514444
2023-04-11 15:04:15.800,40.35019,-74.64968,0.2,136.3,19.1,1024.39990695,0.00514444
2023-04-11 15:04:16.800,40.35019,-74.64968166666667,0.2,48.2,19.2,1024.39990695,0.00514444
2023-04-11 15:04:17.800,40.35019,-74.64968333333333,0.2,103.2,19.2,1024.39990695,0.00514444
2023-04-11 15:04:18.800,40.35019,-74.64968333333333,0.2,146.6,19.2,1024.39990695,0.00514444
2023-04-11 15:04:19.800,40.350188333333335,-74.649685,0.3,111.4,19.2,1024.50149865,0.01028888
2023-04-11 15:04:20.800,40.350188333333335,-74.64968666666667,0.2,124.5,19.2,1024.50149865,0.01543332
2023-04-11 15:04:21.800,40.35019,-74.64968833333333,0.2,156.5,19.2,1024.50149865,0.02057776
2023-04-11 15:04:22.800,40.35019,-74.64968833333333,0.1,107.9,19.2,1024.50149865,0.01543332
2023-04-11 15:04:23.800,40.35019,-74.64968833333333,0.3,72.4,19.2,1024.50149865,0.01028888
2023-04-11 15:04:24.800,40.350188333333335,-74.64968833333333,0.2,137.5,19.2,1024.50149865,0.01028888
2023-04-11 15:04:25.800,40.350188333333335,-74.64968833333333,0.3,137.7,19.2,1024.50149865,0.00514444
2023-04-11 15:04:26.800,40.350188333333335,-74.64968666666667,0.4,174.2,19.2,1024.39990695,0.00514444
2023-04-11 15:04:27.800,40.350188333333335,-74.649685,1.1,173.1,19.2,1024.59970396,0.0
2023-04-11 15:04:28.800,40.350188333333335,-74.64968333333333,1.3,171.1,19.2,1024.59970396,0.0
2023-04-11 15:04:29.800,40.350188333333335,-74.64968166666667,1.0,158.5,19.2,1024.59970396,0.0
2023-04-11 15:04:30.800,40.35019,-74.64968,0.7,112.3,19.2,1024.70129566,0.00514444
2023-04-11 15:04:31.800,40.35019,-74.64967833333333,0.4,114.2,19.2,1024.79950097,0.01028888
2023-04-11 15:04:32.800,40.35019166666667,-74.64967833333333,0.3,73.4,19.2,1024.79950097,0.01543332
2023-04-11 15:04:33.800,40.35019333333334,-74.64967833333333,0.4,197.8,19.2,1024.79950097,0.01543332
2023-04-11 15:04:34.800,40.35019333333334,-74.64967833333333,0.4,257.8,19.2,1024.79950097,0.01543332
2023-04-11 15:04:35.800,40.350195,-74.64967666666666,0.7,291.2,19.2,1024.79950097,0.01028888
2023-04-11 15:04:36.800,40.35019666666667,-74.649675,0.8,302.8,19.2,1024.79950097,0.01543332
2023-04-11 15:04:37.800,40.35019666666667,-74.64967333333334,0.8,303.5,19.2,1024.79950097,0.01028888
2023-04-11 15:04:38.800,40.35019833333333,-74.64967166666666,0.8,288.1,19.2,1024.79950097,0.01543332
2023-04-11 15:04:39.800,40.35019833333333,-74.64967,0.8,297.1,19.2,1024.79950097,0.01543332
2023-04-11 15:04:40.800,40.3502,-74.64966666666666,0.7,295.8,19.2,1024.79950097,0.01543332
2023-04-11 15:04:41.800,40.35020166666666,-74.649665,0.8,295.8,19.2,1024.79950097,0.01028888
2023-04-11 15:04:42.800,40.35020333333333,-74.64966166666666,0.9,285.7,19.2,1024.79950097,0.0
2023-04-11 15:04:43.800,40.35020333333333,-74.64966,0.5,261.4,19.2,1024.79950097,0.01028888
